model,model_family,strategy,calibration_method,selection_split,roc_auc,pr_auc,precision,recall,f1,threshold,tn,fp,fn,tp
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.27010506208213947,0.37969924812030076,0.3156602299363768,0.17,38582,3821,2310,1414
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.2847088931541907,0.35848549946294306,0.3173659812195412,0.18,39049,3354,2389,1335
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.298254006218608,0.33485499462943075,0.3154965211891208,0.19,39469,2934,2477,1247
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.3128654970760234,0.3160580021482277,0.31445364680737375,0.2,39818,2585,2547,1177
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.32277169084986673,0.29269602577873255,0.3069990142233488,0.21,40116,2287,2634,1090
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.33663693425834157,0.27363050483351237,0.30188120278477265,0.22,40395,2008,2705,1019
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.3471104608632041,0.25483351235230933,0.2938990399504491,0.23,40618,1785,2775,949
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.3575487012987013,0.2365735767991407,0.28474466709760826,0.24,40820,1583,2843,881
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.365036231884058,0.21643394199785176,0.2717464598786244,0.25,41001,1402,2918,806
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.3782565130260521,0.2027389903329753,0.263986013986014,0.26,41162,1241,2969,755
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.38406198118428336,0.18635875402792695,0.25094919544386185,0.27,41290,1113,3030,694
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.39061547836684946,0.1721267454350161,0.23895619757688724,0.28,41403,1000,3083,641
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.39823609226594303,0.15762620837808808,0.22585609849942284,0.29,41516,887,3137,587
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.39878695981804396,0.14124597207303974,0.20860598849890938,0.3,41610,793,3198,526
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.4091680814940577,0.12943071965628355,0.1966544267645859,0.31,41707,696,3242,482
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.42218080149114634,0.12164339419978518,0.1888680425265791,0.32,41783,620,3271,453
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.4317948717948718,0.11305048335123523,0.17918706107682486,0.33,41849,554,3303,421
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.43859649122807015,0.10069817400644468,0.16379122079056563,0.34,41923,480,3349,375
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.4417989417989418,0.08968850698174007,0.14910714285714285,0.35,41981,422,3390,334
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.45209580838323354,0.08109559613319012,0.13752276867030966,0.36,42037,366,3422,302
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.4641638225255973,0.07303974221267455,0.12621809744779583,0.37,42089,314,3452,272
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.4682080924855491,0.06525241675617616,0.11454159792599576,0.38,42127,276,3481,243
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.47844827586206895,0.059613319011815255,0.10601719197707736,0.39,42161,242,3502,222
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.4975845410628019,0.05531686358754028,0.09956500724987917,0.4,42195,208,3518,206
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.5,0.04914070891514501,0.08948655256723716,0.41,42220,183,3541,183
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.515527950310559,0.04457572502685284,0.08205635195254572,0.42,42247,156,3558,166
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.5186440677966102,0.04108485499462943,0.07613834287136104,0.43,42261,142,3571,153
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.5384615384615384,0.03759398496240601,0.07028112449799197,0.44,42283,120,3584,140
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.5347826086956522,0.033029001074113856,0.0622154779969651,0.45,42296,107,3601,123
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.5495049504950495,0.029806659505907628,0.056546102903718795,0.46,42312,91,3613,111
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.554945054945055,0.027121374865735768,0.051715309779825906,0.47,42322,81,3623,101
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.5828220858895705,0.025510204081632654,0.04888088500128634,0.48,42335,68,3629,95
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.5862068965517241,0.022824919441460794,0.043939002326182475,0.49,42343,60,3639,85
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.5901639344262295,0.01933404940923738,0.0374414976599064,0.5,42353,50,3652,72
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.6288659793814433,0.016380236305048337,0.03192881444647998,0.51,42367,36,3663,61
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.6585365853658537,0.014500537056928034,0.02837624802942722,0.52,42375,28,3670,54
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.6666666666666666,0.012352309344790547,0.024255206960189825,0.53,42380,23,3678,46
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.6724137931034483,0.010472610096670247,0.020624008461131677,0.54,42384,19,3685,39
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.6086956521739131,0.007518796992481203,0.014854111405835544,0.55,42385,18,3696,28
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.625,0.006713211600429645,0.013283740701381509,0.56,42388,15,3699,25
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.6060606060606061,0.0053705692803437165,0.010646792653713068,0.57,42390,13,3704,20
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.64,0.004296455424274973,0.008535609495865563,0.58,42394,9,3708,16
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.5882352941176471,0.0026852846401718583,0.005346164127238706,0.59,42396,7,3714,10
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.6363636363636364,0.0018796992481203006,0.003748326639892905,0.6,42399,4,3717,7
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.75,0.001611170784103115,0.003215434083601286,0.61,42401,2,3718,6
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.6,0.0008055853920515575,0.0016090104585679806,0.62,42401,2,3721,3
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.5,0.0005370569280343716,0.001072961373390558,0.63,42401,2,3722,2
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.5,0.0005370569280343716,0.001072961373390558,0.64,42401,2,3722,2
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.3333333333333333,0.0002685284640171858,0.0005366246310705661,0.65,42401,2,3723,1
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.3333333333333333,0.0002685284640171858,0.0005366246310705661,0.66,42401,2,3723,1
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.5,0.0002685284640171858,0.0005367686527106817,0.67,42402,1,3723,1
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.5,0.0002685284640171858,0.0005367686527106817,0.68,42402,1,3723,1
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.69,42402,1,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.7,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.71,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.72,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.73,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.74,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.75,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.76,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.77,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.78,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.79,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.8,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.81,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.82,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.83,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.84,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.85,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.86,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.87,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.88,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.89,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.9,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.91,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.92,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.93,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.94,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.95,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.96,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.97,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.98,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,raw,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.99,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.08073362672621241,1.0,0.14940522757818298,0.01,0,42403,0,3724
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.08073362672621241,1.0,0.14940522757818298,0.02,0,42403,0,3724
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.08073362672621241,1.0,0.14940522757818298,0.03,0,42403,0,3724
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.09482622224566215,0.9656283566058003,0.17269365605340248,0.04,8077,34326,128,3596
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.12876220035120675,0.8466702470461869,0.22352982879018823,0.05,21069,21334,571,3153
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.15520927092709272,0.7408700322234156,0.25665116279069766,0.06,27386,15017,965,2759
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.17677831868052024,0.6533297529538131,0.27826385314805285,0.07,31073,11330,1291,2433
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.1952470969484202,0.582438238453276,0.2924560102474213,0.08,33463,8940,1555,2169
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.21366232087059583,0.5324919441460795,0.304959630911188,0.09,35105,7298,1741,1983
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.22855701311806256,0.4865735767991407,0.3110195674562307,0.1,36287,6116,1912,1812
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.24407617386248,0.450859291084855,0.31670281995661603,0.11,37203,5200,2045,1679
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.2572662348447102,0.41595059076262086,0.31790661877886095,0.12,37931,4472,2175,1549
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.26759503199096724,0.3818474758324382,0.3146713874751051,0.13,38511,3892,2302,1422
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.2819438625890239,0.36143931256713213,0.3167804189220993,0.14,38975,3428,2378,1346
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.29410393847587973,0.3388829215896885,0.3149095446038678,0.15,39374,3029,2462,1262
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.30826298286006654,0.3235767991407089,0.3157343115419887,0.16,39699,2704,2519,1205
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.31637786472889884,0.3039742212674543,0.3100520405368392,0.17,39957,2446,2592,1132
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.32598039215686275,0.2857142857142857,0.3045220377790498,0.18,40203,2200,2660,1064
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.33675157128680117,0.27336197636949516,0.30176374685045204,0.19,40398,2005,2706,1018
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.3451106352605282,0.25966702470461867,0.29635304934109713,0.2,40568,1835,2757,967
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.35285053929121724,0.24597207303974222,0.289873417721519,0.21,40723,1680,2808,916
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.36070986380520015,0.23469387755102042,0.28436635757279977,0.22,40854,1549,2850,874
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.36645962732919257,0.22180451127819548,0.27634660421545665,0.23,40975,1428,2898,826
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.36939064714218234,0.20998925886143932,0.2677623694572847,0.24,41068,1335,2942,782
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.37845998993457475,0.20193340494092374,0.2633514270705656,0.25,41168,1235,2972,752
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.3814102564102564,0.19172932330827067,0.2551822730521801,0.26,41245,1158,3010,714
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.38574660633484165,0.18313641245972073,0.24836125273124546,0.27,41317,1086,3042,682
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.38663484486873506,0.17400644468313642,0.24,0.28,41375,1028,3076,648
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.3950695322376738,0.16783029001074115,0.23558235959291368,0.29,41446,957,3099,625
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.3983849259757739,0.158968850698174,0.2272552783109405,0.3,41509,894,3132,592
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.4005722460658083,0.15037593984962405,0.21866458414681764,0.31,41565,838,3164,560
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.3984848484848485,0.14124597207303974,0.20856463124504362,0.32,41609,794,3198,526
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.40612409347300565,0.13533834586466165,0.2030211480362538,0.33,41666,737,3220,504
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.4092071611253197,0.1288936627282492,0.19603839085154176,0.34,41710,693,3244,480
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.4179372197309417,0.1251342642320086,0.19260177722669974,0.35,41754,649,3258,466
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.42228464419475653,0.12110633727175081,0.1882303839732888,0.36,41786,617,3273,451
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.4251734390485629,0.11519871106337272,0.18128037185717305,0.37,41823,580,3295,429
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.43048403707518024,0.11224489795918367,0.17806176783812566,0.38,41850,553,3306,418
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.43398268398268397,0.10767991407089152,0.17254733218588642,0.39,41880,523,3323,401
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.43888242142025613,0.10123523093447906,0.1645210560768056,0.4,41921,482,3347,377
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.436183395291202,0.09452201933404941,0.15537408960494373,0.41,41948,455,3372,352
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.4424083769633508,0.09076262083780881,0.15062388591800357,0.42,41977,426,3386,338
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.44600280504908835,0.08539205155746508,0.14334009465855307,0.43,42008,395,3406,318
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.4511834319526627,0.08190118152524167,0.13863636363636364,0.44,42032,371,3419,305
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.4573643410852713,0.07921589688506982,0.13504234378576332,0.45,42053,350,3429,295
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.4626865671641791,0.07491944146079485,0.1289577074185348,0.46,42079,324,3445,279
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.4664310954063604,0.07089151450053706,0.12307692307692308,0.47,42101,302,3460,264
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.4699248120300752,0.06713211600429646,0.1174812030075188,0.48,42121,282,3474,250
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.46954813359528486,0.06417830290010741,0.1129222773446728,0.49,42133,270,3485,239
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.475103734439834,0.061493018259935556,0.10889205896338564,0.5,42150,253,3495,229
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.4805194805194805,0.059613319011815255,0.10606784519827998,0.51,42163,240,3502,222
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.4874715261958998,0.057465091299677765,0.10281047321643046,0.52,42178,225,3510,214
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.4975845410628019,0.05531686358754028,0.09956500724987917,0.53,42195,208,3518,206
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.5012722646310432,0.05290010741138561,0.09570075297546757,0.54,42207,196,3527,197
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.4959349593495935,0.04914070891514501,0.08942096261910579,0.55,42217,186,3541,183
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.5028735632183908,0.046992481203007516,0.08595284872298625,0.56,42230,173,3549,175
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.5137614678899083,0.045112781954887216,0.08294248333744754,0.57,42244,159,3556,168
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.5192307692307693,0.043501611170784105,0.0802775024777007,0.58,42253,150,3562,162
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.5181518151815182,0.04215896885069818,0.0779736776756891,0.59,42257,146,3567,157
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.5228070175438596,0.040010741138560686,0.07433275130955351,0.6,42267,136,3575,149
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.5296296296296297,0.038399570354457575,0.07160741111667501,0.61,42276,127,3581,143
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.5372549019607843,0.03678839957035446,0.06886152299572756,0.62,42285,118,3587,137
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.5378151260504201,0.034371643394199784,0.0646138313982837,0.63,42293,110,3596,128
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.5288888888888889,0.03195488721804511,0.06026842238541403,0.64,42297,106,3605,119
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.5352112676056338,0.030612244897959183,0.05791211582423165,0.65,42304,99,3610,114
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.5454545454545454,0.02900107411385607,0.05507394186639469,0.66,42313,90,3616,108
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.5478723404255319,0.02765843179377014,0.05265848670756646,0.67,42318,85,3621,103
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.56,0.02631578947368421,0.05026929982046679,0.68,42326,77,3626,98
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.5818181818181818,0.02577873254564984,0.04937001799948573,0.69,42334,69,3628,96
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.5838509316770186,0.025241675617615467,0.04839124839124839,0.7,42336,67,3630,94
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.5782312925170068,0.022824919441460794,0.043916300697494186,0.71,42341,62,3639,85
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.5735294117647058,0.020945220193340493,0.04041450777202073,0.72,42345,58,3646,78
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.6,0.01933404940923738,0.037460978147762745,0.73,42355,48,3652,72
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.6226415094339622,0.017722878625134265,0.03446475195822454,0.74,42363,40,3658,66
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.6276595744680851,0.015843179377013964,0.030906233630172867,0.75,42368,35,3665,59
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.6666666666666666,0.015037593984962405,0.029411764705882353,0.76,42375,28,3668,56
